|customer_id|film_id|title                      |description                                                                                                                   |category   |rating|fullname        |rental_frequency|amount|last_update|
|429        |482    |JEOPARDY ENCINO            |A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India                                                |Classics   |R     |FREDERICK ISBELL    |1               |0.99  |2006-02-15 |
|429        |638    |OPERATION OPERATION        |A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China                                     |Comedy     |G     |FREDERICK ISBELL    |1               |2.99  |2006-02-15 |
|429        |862    |SUMMER SCARFACE            |A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank                                            |Classics   |G     |FREDERICK ISBELL    |1               |4.99  |2006-02-15 |
|429        |706    |QUEEN LUKE                 |A Astounding Story of a Girl And a Boy who must Challenge a Composer in New Orleans                                               |Drama      |PG    |FREDERICK ISBELL    |1               |4.99  |2006-02-15 |
|430        |819    |SONG HEDWIG                |A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention                                   |Music      |PG-13 |RAY HOULE           |1               |2.99  |2006-02-15 |
|430        |182    |CONTROL ANTHEM             |A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery                                               |Comedy     |G     |RAY HOULE           |1               |4.99  |2006-02-15 |
|430        |492    |JUNGLE CLOSER              |A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia                                            |New        |NC-17 |RAY HOULE           |1               |0.99  |2006-02-15 |
|430        |608    |MURDER ANTITRUST           |A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention                                |Children   |PG    |RAY HOULE           |1               |2.99  |2006-02-15 |
|430        |154    |CLASH FREDDY               |A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia                                              |Animation  |G     |RAY HOULE           |1               |2.99  |2006-02-15 |
|430        |307    |FELLOWSHIP AUTUMN          |A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon                                            |Travel     |NC-17 |RAY HOULE           |1               |6.99  |2006-02-15 |
|430        |656    |PAPI NECKLACE              |A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan                                              |Travel     |PG    |RAY HOULE           |1               |0.99  |2006-02-15 |
|430        |143    |CHILL LUCK                 |A Lacklusture Epistle of a Boat And a Technical Writer who must Fight a A Shark in The Canadian Rockies                           |Drama      |PG    |RAY HOULE           |1               |0.99  |2006-02-15 |
|430        |521    |LIES TREATMENT             |A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station                |Drama      |NC-17 |RAY HOULE           |1               |4.99  |2006-02-15 |
|430        |901    |TRACY CIDER                |A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria                             |Animation  |G     |RAY HOULE           |1               |5.99  |2006-02-15 |
|430        |843    |STEEL SANTA                |A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria                                                    |Classics   |NC-17 |RAY HOULE           |1               |6.99  |2006-02-15 |
|430        |760    |SAMURAI LION               |A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon                                                 |New        |G     |RAY HOULE           |1               |6.99  |2006-02-15 |
|430        |727    |RESURRECTION SILVERADO     |A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention                                             |Family     |PG    |RAY HOULE           |1               |0.99  |2006-02-15 |
|430        |767    |SCALAWAG DUCK              |A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery                                           |Music      |NC-17 |RAY HOULE           |1               |4.99  |2006-02-15 |
|430        |301    |FAMILY SWEET               |A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin                                                       |Horror     |R     |RAY HOULE           |1               |2.99  |2006-02-15 |
|430        |906    |TRAMP OTHERS               |A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India                                           |Comedy     |PG    |RAY HOULE           |1               |0.99  |2006-02-15 |
|430        |938    |VELVET TERMINATOR          |A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park           |Comedy     |R     |RAY HOULE           |1               |4.99  |2006-02-15 |
|430        |931    |VALENTINE VANISHING        |A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California                                          |Travel     |PG-13 |RAY HOULE           |1               |0.99  |2006-02-15 |
|430        |534    |LOUISIANA HARRY            |A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank                                     |Family     |PG-13 |RAY HOULE           |1               |0.99  |2006-02-15 |
|430        |341    |FROST HEAD                 |A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention                                  |Classics   |PG    |RAY HOULE           |1               |2.99  |2006-02-15 |
|430        |39     |ARMAGEDDON LOST            |A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft                                  |Sci-Fi     |G     |RAY HOULE           |1               |5.99  |2006-02-15 |
|430        |856    |STREETCAR INTENTIONS       |A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico                         |Horror     |R     |RAY HOULE           |1               |4.99  |2006-02-15 |
|431        |608    |MURDER ANTITRUST           |A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention                                |Children   |PG    |JOEL FRANCISCO      |1               |2.99  |2006-02-15 |
|431        |489    |JUGGLER HARDLY             |A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California                                                  |Animation  |PG-13 |JOEL FRANCISCO      |1               |2.99  |2006-02-15 |
|431        |239    |DOGMA FAMILY               |A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans                  |Animation  |G     |JOEL FRANCISCO      |1               |4.99  |2006-02-15 |
|431        |679    |PILOT HOOSIERS             |A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft    |Family     |PG    |JOEL FRANCISCO      |1               |3.99  |2006-02-15 |
|431        |915    |TRUMAN CRAZY               |A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery                                    |Action     |G     |JOEL FRANCISCO      |1               |4.99  |2006-02-15 |
|431        |462    |INSIDER ARIZONA            |A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory                                     |Music      |NC-17 |JOEL FRANCISCO      |1               |2.99  |2006-02-15 |
|431        |465    |INTERVIEW LIAISONS         |A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse          |New        |R     |JOEL FRANCISCO      |1               |6.99  |2006-02-15 |
|431        |68     |BETRAYED REAR              |A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank                                      |Children   |NC-17 |JOEL FRANCISCO      |1               |8.99  |2006-02-15 |
|431        |119    |CAPER MOTIONS              |A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention                                                 |Comedy     |G     |JOEL FRANCISCO      |1               |3.99  |2006-02-15 |
|431        |166    |COLOR PHILADELPHIA         |A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert                                        |Classics   |G     |JOEL FRANCISCO      |1               |2.99  |2006-02-15 |
|431        |1      |ACADEMY DINOSAUR           |A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies                                  |Documentary|PG    |JOEL FRANCISCO      |1               |0.99  |2006-02-15 |
|431        |113    |CALIFORNIA BIRDS           |A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India                |Sports     |NC-17 |JOEL FRANCISCO      |1               |4.99  |2006-02-15 |
|431        |273    |EFFECT GLADIATOR           |A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse           |Family     |PG    |JOEL FRANCISCO      |1               |4.99  |2006-02-15 |
|431        |850    |STORY SIDE                 |A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft                                          |Action     |R     |JOEL FRANCISCO      |1               |0.99  |2006-02-15 |
|431        |989    |WORKING MICROCOSMOS        |A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China                                                 |Travel     |R     |JOEL FRANCISCO      |1               |4.99  |2006-02-15 |
