|film_id|title                    |category   |rating|fullname             |rental_frequency|total_amount|last_update|
|432    |HOPE TOOTSIE               |Classics   |NC-17 |CAROL GARCIA         |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |CARRIE PORTER        |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |CONNIE WALLACE       |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |HAZEL WARREN         |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |JORDAN ARCHULETA     |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |KATIE ELLIOTT        |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |LORI WOOD            |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |OSCAR AQUINO         |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |SUSAN WILSON         |1               |2.99        |2006-02-15 |
|432    |HOPE TOOTSIE               |Classics   |NC-17 |VANESSA SIMS         |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |BETTY WHITE          |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |BILLY POULIN         |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |BRANDY GRAVES        |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |DEREK BLAKELY        |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |DUSTIN GILLETTE      |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |EDITH MCDONALD       |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |JESSIE BANKS         |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |JUNE CARROLL         |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |KIMBERLY LEE         |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |MARTIN BALES         |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |RENE MCALISTER       |1               |2.99        |2006-02-15 |
|433    |HORN WORKING               |Animation  |PG    |RUSSELL BRINSON      |1               |2.99        |2006-02-15 |
|434    |HORROR REIGN               |Travel     |R     |ALVIN DELOACH        |1               |2.99        |2006-02-15 |
|434    |HORROR REIGN               |Travel     |R     |FREDDIE DUGGAN       |1               |2.99        |2006-02-15 |
|434    |HORROR REIGN               |Travel     |R     |MARK RINEHART        |1               |2.99        |2006-02-15 |
|436    |HOURS RAGE                 |New        |NC-17 |DEBRA NELSON         |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |ANDREW PURDY         |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |AUSTIN CINTRON       |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |BESSIE MORRISON      |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |CAROLE BARNETT       |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |CHARLIE BESS         |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |CODY NOLEN           |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |DAVE GARDINER        |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |GINA WILLIAMSON      |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |JOYCE EDWARDS        |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |KELLY KNOTT          |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |KRISTIN JOHNSTON     |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |LESLIE GORDON        |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |MAXINE SILVA         |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |MELVIN ELLINGTON     |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |PAULA BRYANT         |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |ROBIN HAYES          |1               |2.99        |2006-02-15 |
|437    |HOUSE DYNAMITE             |Family     |R     |TOM MILNER           |1               |2.99        |2006-02-15 |
|438    |HUMAN GRAFFITI             |Games      |NC-17 |GENE SANBORN         |1               |2.99        |2006-02-15 |
|438    |HUMAN GRAFFITI             |Games      |NC-17 |LISA ANDERSON        |1               |2.99        |2006-02-15 |
|440    |HUNGER ROOF                |Foreign    |G     |NORMA GONZALES       |1               |2.99        |2006-02-15 |
|441    |HUNTER ALTER               |Documentary|PG-13 |SHERRY MARSHALL      |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |BOBBIE CRAIG         |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |CATHERINE CAMPBELL   |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |CHRIS BROTHERS       |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |ERICA MATTHEWS       |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |FRED WHEAT           |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |JEANNE LAWSON        |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |KELLY TORRES         |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |MAURICE CRAWLEY      |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |MITCHELL WESTMORELAND|1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |SEAN DOUGLASS        |1               |2.99        |2006-02-15 |
|442    |HUNTING MUSKETEERS         |Family     |NC-17 |WILLIE HOWELL        |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |AMANDA CARTER        |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |CHRISTY VARGAS       |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |DENISE KELLY         |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |EDDIE TOMLIN         |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |HILDA HOPKINS        |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |JANICE WARD          |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |JUDITH COX           |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |LAURA RODRIGUEZ      |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |LEO EBERT            |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |LEWIS LYMAN          |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |MATHEW BOLIN         |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |MEGAN PALMER         |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |REBECCA SCOTT        |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |SALLY PIERCE         |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |SAMUEL MARLOW        |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |SHARON ROBINSON      |1               |2.99        |2006-02-15 |
|443    |HURRICANE AFFAIR           |Comedy     |PG    |SUE PETERS           |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |ALEXANDER FENNELL    |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |CAROL GARCIA         |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |CLAYTON BARBEE       |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |EDNA WEST            |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |FRANCIS SIKES        |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |GEORGIA JACOBS       |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |GRACE ELLIS          |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |LYNN PAYNE           |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |MARGARET MOORE       |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |NICOLE PETERSON      |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |PETER MENARD         |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |ROSEMARY SCHMIDT     |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |SANDRA MARTIN        |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |TARA RYAN            |1               |2.99        |2006-02-15 |
|445    |HYDE DOCTOR                |Classics   |G     |WENDY HARRISON       |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |ARTHUR SIMPKINS      |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |CYNTHIA YOUNG        |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |DENNIS GILMAN        |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |DUANE TUBBS          |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |FLORENCE WOODS       |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |MINNIE ROMERO        |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |PAMELA BAKER         |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |PATRICIA JOHNSON     |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |RAMON CHOATE         |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |SAMUEL MARLOW        |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |STELLA MORENO        |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |TOM MILNER           |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |TONY CARRANZA        |1               |2.99        |2006-02-15 |
|447    |ICE CROSSING               |Games      |R     |VALERIE BLACK        |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |DEREK BLAKELY        |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |GWENDOLYN MAY        |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |JEFFREY SPEAR        |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |JULIO NOLAND         |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |KENNETH GOODEN       |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |MARCUS HIDALGO       |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |NATHAN RUNYON        |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |TODD TAN             |1               |2.99        |2006-02-15 |
|448    |IDAHO LOVE                 |New        |PG-13 |VICKI FIELDS         |1               |2.99        |2006-02-15 |
|449    |IDENTITY LOVER             |Sci-Fi     |PG-13 |CHRISTY VARGAS       |1               |2.99        |2006-02-15 |
|449    |IDENTITY LOVER             |Sci-Fi     |PG-13 |HAROLD MARTINO       |1               |2.99        |2006-02-15 |
|449    |IDENTITY LOVER             |Sci-Fi     |PG-13 |JEFFERY PINSON       |1               |2.99        |2006-02-15 |
|449    |IDENTITY LOVER             |Sci-Fi     |PG-13 |PHILLIP HOLM         |1               |2.99        |2006-02-15 |
